Author,Title,Orginal Author,Translator,Editor,Language,No of pages,Publisher,Year of Published,Category,Subject,Price,ISBN,Book format
"                   ,,",221. ஜெயமோகன் குறுநாவல்கள் (கிழக்கு பதிப்பகம்),-,-,-,தமிழ்,320,கிழக்கு பதிப்பகம்,2011,நாவல்,பிற,350,9788184936674,Paper Back
"                   ,,",222. இரவு,-,-,-,தமிழ்,240,தமிழினி,2011,நாவல்,பிற,270,-,Paper Back
"                   ,,",223. நவீனத் தமிழிலக்கிய அறிமுகம்,-,-,-,தமிழ்,345,கிழக்கு பதிப்பகம்,2011,கட்டுரை,இலக்கியம்,440,9788184936896,Paper Back
"                   ,,",224. விசும்பு,-,-,-,தமிழ்,136,கிழக்கு பதிப்பகம்,2010,சிறுகதை,அறிவியல் புனைவு,190,9788184936100,Paper Back
"                   ,,",225.நாவல்: கோட்பாடு,-,-,-,தமிழ்,144,கிழக்கு பதிப்பகம்,2009,கட்டுரை,இலக்கியம்,175,9788184933864,Paper Back
"                   ,,",226. பனி மனிதன் (கிழக்கு பதிப்பகம்),-,-,-,தமிழ்,256,கிழக்கு பதிப்பகம்,2009,நாவல்,பிற,275,9788184933857,Paper Back
"                   ,,",227. மேற்குச்சாளரம்,-,-,-,தமிழ்,128,உயிர்மை பதிப்பகம்,2009,கட்டுரை,இலக்கியம்,78,9789380072296,Paper Back
"                   ,,",228. லோகி: நினைவுகள் - மதிப்பீடுகள் (உயிர்மை பதிப்பகம்),-,-,-,தமிழ்,128,உயிர்மை பதிப்பகம்,2009,நாட்குறிப்பு / நினைவுக்குறிப்பு,சினிமா,75,9789380072357,Paper Back
"                   ,,",229. புதிய காலம்,-,-,-,தமிழ்,290,உயிர்மை பதிப்பகம்,2009,கட்டுரை,இலக்கியம்,170,9789380072340,Paper Back
"                   ,,",230. சாட்சி மொழி: சில அரசியல் குறிப்புகள்,-,-,-,தமிழ்,272,உயிர்மை பதிப்பகம்,2009,கட்டுரை,பிற,160,9789380072388,Paper Back
"                   ,,",231. வாழ்விலே ஒரு முறை,-,-,-,தமிழ்,128,கிழக்கு பதிப்பகம்,2009,சிறுகதை,பிற,180,9788184933840,Paper Back
"                   ,,",232. இந்து ஞான மரபில் ஆறு தரிசனங்கள்,-,-,-,தமிழ்,200,கிழக்கு பதிப்பகம்,2009,கட்டுரை,இந்து மதம்,235,9788184933833,Paper Back
"                   ,,",233. கண்ணீரைப் பின்தொடர்தல்,-,-,-,தமிழ்,214,உயிர்மை பதிப்பகம்,2006,கட்டுரை,இலக்கியம்,125,8188641995,Paper Back
"                   ,,",234. ஜனநாயகச் சோதனைச் சாலையில்,-,-,-,தமிழ்,240,தினமலர்,-,-,-,175,-,Paper Back
"                   ,,",235. இவர்கள் இருந்தார்கள்,-,-,-,தமிழ்,-,நற்றிணை பதிப்பகம்,-,வாழ்க்கை வரலாறு,இலக்கியம்,160,-,Paper Back
"                   ,,",236. அறம் (தனிக்கதை),-,-,-,தமிழ்,-,வம்சி புக்ஸ்,-,சிறுகதை,பிற,20,-,Paper Back
"                   ,,",237. சோற்றுக் கணக்கு,-,-,-,தமிழ்,-,வம்சி புக்ஸ்,--,சிறுகதை,பிற,20,9789384598549,Paper Back
"                   ,,",238. Yaanai Doctor (English),-,-,-,English,-,Vamsi Books,-,"Short Story, Translation ",Miscellaneous,-,-,Paper Back
"                   ,,",239. கன்னியாகுமரி (கவிதாபப்ளிகேஷன்),-,-,-,தமிழ்,-,கவிதா பப்ளிகேஷன்,-,-,-,100,-,Paper Back
"                   ,,",240. கூந்தல்,-,-,-,தமிழ்,-,கவிதா பப்ளிகேஷன்,-,சிறுகதை,-,60,-,Paper Back
"                   ,,",241. வெண்முகில் நகரம் (தொகுதி 1 & 2),-,-,-,தமிழ்,-,கிழக்கு பதிப்பகம்,-,நாவல்,இந்து மதம்,1350,9789384149321,Paper Back
"                   ,,",242. புல்வெளி தேசம்,-,-,-,தமிழ்,208,உயிர்மை பதிப்பகம்,-,பயணக்குறிப்பு,பிற,125,9789380072364,Paper Back
"                   ,,",243. விதி சமைப்பவர்கள்,-,-,-,தமிழ்,216,கயல் கவின்,-,கட்டுரை,பிற,190,-,Paper Back
"                   ,,",244. எழுதியவனைக் கண்டுபிடித்தல்,-,-,-,தமிழ்,136,கயல் கவின்,-,கலந்துரையாடல்,இலக்கியம்,120,-,Paper Back
"                   ,,",245. கன்னிநிலம்,-,-,-,தமிழ்,168,கயல் கவின்,-,நாவல்,பிற,140,-,Paper Back
"                   ,,",246. நமது கைகளில்,-,-,-,தமிழ்,168,கயல் கவின்,-,கலந்துரையாடல்,இலக்கியம்,150,-,Paper Back
"                   ,,",247. ஆகவே கொலை புரிக!,-,-,-,தமிழ்,160,கயல் கவின்,-,கட்டுரை,பண்பாடு,140,-,Paper Back
"                   ,,",248. சங்கச் சித்திரங்கள் (தமிழினி பதிப்பகம்),-,-,-,தமிழ்,-,தமிழினி,-,கட்டுரை,-,190,-,Paper Back
"                   ,,",249. சொல்முகம் (நற்றிணை பதிப்பகம்),-,-,-,தமிழ்,224,நற்றிணை பதிப்பகம்,-,உரை,பிற,250,9789382648239,Paper Back
"                   ,,",250. ஊமைச்செந்நாய்,-,-,-,தமிழ்,208,நற்றிணை பதிப்பகம்,-,சிறுகதை,பிற,160,9789382648437,Paper Back
"                   ,,",251. எழுதும் கலை,-,-,-,தமிழ்,-,தமிழினி,-,கட்டுரை,இலக்கியம்,120,-,Paper Back
"                   ,,",252. இன்றைய காந்தி,-,-,-,தமிழ்,-,தமிழினி,-,கட்டுரை,காந்தி,530,-,Hardcover
நா. பார்த்தசாரதி,1. சமுதாய வீதி (மெய் நிழல்),-,-,-,தமிழ்,216,மெய் நிழல்,2024,நாவல்,-,220,-,Paper Back
"                   ,,",2. குறிஞ்சி மலர் (கொடிமுல்லை),-,-,-,தமிழ்,448,கொடிமுல்லை,2022,நாவல்,க்ளாசிக்ஸ்,400,-,Paper Back
"                   ,,",3. குறிஞ்சிமலர்,-,-,-,தமிழ்,480,நிவேதிதா பதிப்பகம்,2022,நாவல்,-,350,-,Paper Back
"                   ,,",4. மகாத்மாவைத் தேடி,-,-,-,தமிழ்,-,கௌரா பதிப்பகக் குழுமம்,2022,-,-,-,-,Paper Back
"                   ,,",5. புறநானூற்று சிறுகதைகள்,-,-,-,தமிழ்,183,கௌரா பதிப்பகக் குழுமம்,2019,சிறுகதை,பிற,180,-,Paper Back
"                   ,,",6. சமுதாய வீதி (திருமகள் நிலையம்),-,-,-,தமிழ்,224,திருமகள் நிலையம்,2019,நாவல்,-,105,-,Paper Back
"                   ,,",7. நீல நயனங்கள்,-,-,-,தமிழ்,592,கௌரா பதிப்பகக் குழுமம்,2018,நாவல்,பிற,580,-,Paper Back
"                   ,,",8. சுந்தரக் கனவுகள்,-,-,-,தமிழ்,208,கௌரா பதிப்பகக் குழுமம்,2017,நாவல்,பிற,160,-,Paper Back
"                   ,,",9. மகாபாரதம்: அறத்தின் குரல்,-,-,-,தமிழ்,456,சந்தியா பதிப்பகம்,2017,"நாவல்,மொழிபெயர்ப்பு",இந்து மதம்,400,-,Paper Back
"                   ,,",10. பாண்டிமாதேவி (மக்கள் பதிப்பு),-,-,-,தமிழ்,-,ஸ்ரீ செண்பகா பதிப்பகம்,-,நாவல்,-,300,-,Paper Back
